[2024-11-16 05:05:44] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-16 05:05:44] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-16 05:05:44] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-16 05:05:45] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-16 05:05:45] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-16 05:05:45] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-16 05:05:45] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544\
[2024-11-16 05:05:45] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/youtube/
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt?simply_static_page=374
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/6738283541555-XNd9Eq.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:57] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-11-16 05:05:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 677
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/6738283544fe6-3FlzQl.tmp
[2024-11-16 05:05:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-elements.js?simply_static_page=375
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-elements.js?simply_static_page=375
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:103] Filesize: 20935 bytes
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/6738283544fe6-3FlzQl.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:57] [class-ss-page.php:119] Checking Content Identical:0dbdf0ef919030ee54d5990876cb10aa874ebdc2===. Value: FALSE
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-11-16 05:05:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 677
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/6738283548b18-T7oNWj.tmp
[2024-11-16 05:05:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-elements.min.js?simply_static_page=376
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-elements.min.js?simply_static_page=376
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:103] Filesize: 6401 bytes
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/6738283548b18-T7oNWj.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:57] [class-ss-page.php:119] Checking Content Identical:7ffdd014af4d877a7b2e47533b5842ecc8d10696===. Value: FALSE
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-11-16 05:05:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 677
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/673828354d3ca-VQxsY3.tmp
[2024-11-16 05:05:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-tabs.js?simply_static_page=377
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-tabs.js?simply_static_page=377
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:103] Filesize: 26919 bytes
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/673828354d3ca-VQxsY3.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:57] [class-ss-page.php:119] Checking Content Identical:8287725959adaf39d96c0571e4bd56a0f106f5bc===. Value: FALSE
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-11-16 05:05:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 677
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382835558ef-VRlk7s.tmp
[2024-11-16 05:05:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-tabs.min.js?simply_static_page=378
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-tabs.min.js?simply_static_page=378
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:103] Filesize: 12552 bytes
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382835558ef-VRlk7s.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:57] [class-ss-page.php:119] Checking Content Identical:93476edcc866f0813b46ce42fbfd45105756a5b3===. Value: FALSE
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-11-16 05:05:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 677
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/673828355c228-jTe6vp.tmp
[2024-11-16 05:05:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt?simply_static_page=379
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt?simply_static_page=379
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/673828355c228-jTe6vp.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:57] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js
[2024-11-16 05:05:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 677
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/6738283561283-WYbYiv.tmp
[2024-11-16 05:05:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js?simply_static_page=380
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js?simply_static_page=380
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:103] Filesize: 4310 bytes
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/6738283561283-WYbYiv.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:57] [class-ss-page.php:119] Checking Content Identical:3625dae7c3167646f6a80f8a65f46f8294f48f03===. Value: FALSE
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js
[2024-11-16 05:05:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 677
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382835659ce-SJUyWo.tmp
[2024-11-16 05:05:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js?simply_static_page=381
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js?simply_static_page=381
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:103] Filesize: 7526 bytes
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382835659ce-SJUyWo.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:57] [class-ss-page.php:119] Checking Content Identical:2ad5db052348ccdc7579b482a9d13119ca93f475===. Value: FALSE
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/new-template.js
[2024-11-16 05:05:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 677
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/673828356a606-s7dwLp.tmp
[2024-11-16 05:05:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/js/new-template.js?simply_static_page=382
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/new-template.js?simply_static_page=382
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:103] Filesize: 15780 bytes
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/new-template.js
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/673828356a606-s7dwLp.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/js/new-template.js
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:57] [class-ss-page.php:119] Checking Content Identical:44da4cf42d949baaa0648e7f77a591bc339c6b65===. Value: FALSE
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-11-16 05:05:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 677
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/673828356f5ea-xvOY3l.tmp
[2024-11-16 05:05:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/js/new-template.min.js?simply_static_page=383
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/new-template.min.js?simply_static_page=383
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:103] Filesize: 6830 bytes
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/673828356f5ea-xvOY3l.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:57] [class-ss-page.php:119] Checking Content Identical:6a2ca7467b20e85be2fdf361fd004148601d1088===. Value: FALSE
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/notes.js
[2024-11-16 05:05:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 677
[2024-11-16 05:05:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/673828357468d-HfCUc0.tmp
[2024-11-16 05:05:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/js/notes.js?simply_static_page=384
[2024-11-16 05:05:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/js/notes.js?simply_static_page=384
